contentsid,title,roadaddress,introduction,latitude,longitude,phoneno,region1cd_value,region1cd_label,region2cd_value,region2cd_label,repPhoto_descseo,repPhoto_photoid_photoid,repPhoto_photoid_imgpath,repPhoto_photoid_thumbnailpath,merged_tag
CNTS_000000000018478,제주올레 8코스,제주특별자치도 서귀포시 예래해안로 256,주상절리를 보고 해안을 따라 걷는 바당올레,33.23657,126.38887,064-762-2190,region2,서귀포시,24,중문,Jeju Olle Course 8,3086,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0074c8d9-a8c2-4cbf-97d4-385732105af6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9af13fcc-aa03-4fbb-83e1-13684f63f4e0.jpg,"['올레', '걷기/등산', '친구', '혼자', '가을', '자연경관', '도보여행', '도보']"
CNTS_000000000018480,탐나라공화국(제주남이섬),제주특별자치도 제주시 한림읍 한창로 897,제주의 자연과 문화를 스토리텔링으로 풀어낸 테마파크,33.355577,126.3056877,064-772-2878,region1,제주시,13,한림,탐나라공화국(제주남이섬),2019022592152,https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/920fa799-a5ec-4f9f-95c8-b7dc9142140b.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/59a310a4-b2e4-4b9a-bb5e-bc4d1113ba37.JPG,"['여자', '남자', '휴식', '맑음', '가을', '문화관광', '언택트', '어트랙션']"
CNTS_000000000018483,뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504,뒤가 굽은 오름이라는 뜻으로 후곡악이라고 부르는 오름,33.431107920374416,126.82725551638794,--,region2,서귀포시,17,성산,뒤굽은이오름,2019022560451,https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/e2e6a47f-c12a-4512-a41e-81198356dc69.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/21/c0e75e72-8d90-423d-a29b-6e767fa17123.jpg,"['커플', '친구', '맑음', '오름', '자연경관', '도보여행', '도보']"
CNTS_000000000018496,노을승마장,제주특별자치도 제주시 우도면 우도해안길 406-1,우도 승마장중 규모가 꽤 큰 승마장,33.51140616037434,126.94383286499021,--,region3,섬 속의 섬,31,우도,Noeul Horse Riding Area,3123,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/59b405a9-8a65-435f-bf53-8040329240f0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6f03f4d5-ceda-429f-bc95-19a0b01b1056.jpg,"['승마', '액티비티', '체험', '레저/체험', '어트랙션']"
CNTS_000000000018503,톨칸이,제주특별자치도 제주시 우도면 연평리 1732-1,소의 여물통을 닮은 톨칸이해변,33.492393,126.9579,--,region3,섬 속의 섬,31,우도,톨칸이,2019022590946,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/22d321c3-03f4-4fee-8861-7975dcb7698c.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/23/64e8837d-562f-40b5-80d6-bdd816d63692.JPG,"['커플', '친구', '혼자', '경관/포토', '해변', '자연경관', '포토스팟']"
CNTS_000000000018504,마라도등대,제주특별자치도 서귀포시 대정읍 가파리 642,동중국해와 제주도 남부해역을 오가는 선박들이 육지초인표지,33.116715436368224,126.26951170765687,064-792-8507,region3,섬 속의 섬,33,마라도,Marado Island Lighthouse,3137,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7c4cd94a-290e-42f7-9a8f-dee857198cfb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/36238f9b-f8ac-48b3-b1e2-40d6259c6a5e.jpg,"['등대', '경관/포토', '포토스팟']"
CNTS_000000000018507,마라도관광쉼터,제주특별자치도 서귀포시 대정읍 마라로 139,2003년 12월 연면적 131㎡에 지상 1층 규모로 지어진 마라도관광쉼터,33.114143,126.268616,--,region3,섬 속의 섬,33,마라도,마라도관광쉼터,3155,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/05b3fc1a-f50d-431c-a425-41264c7a8f4a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/680a7eb5-6a08-44af-95e8-5804a3762564.jpg,"['부모', '화장실', '아주 어려움', '어트랙션']"
CNTS_000000000018650,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,용수리의 천주교 성지,33.322792,126.16779,064-772-1252,region1,제주시,14,한경,성김대건신부표착기념관,2019022595466,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/79953c33-4093-493f-9e6e-90c7d0fbe8bb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/23/1d55db5c-9995-4489-bea0-9424b5b96981.jpg,"['실내', '미술/박물관', '사계절', '실내관광지', '문화관광', '어트랙션', '무장애관광', '공용주차장', '화장실', '단독접근가능', '단차없음', '장애인 화장실', '장애인 전용 주차장', '쉬움']"
CNTS_000000000018654,해거름전망대,제주특별자치도 제주시 한경면 일주서로 4641,하루의 마무리는 해거름전망대에서,33.37016,126.20664,--,region1,제주시,14,한경,해거름전망대,3427,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a81adc86-6696-4e15-829b-f6c8d3cd2ab4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5971452b-67ba-412e-8a17-c9416ce816e6.jpg,"['경관/포토', '맑음', '포토스팟', '어트랙션', '공용주차장']"
CNTS_000000000018726,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,‘곶자왈’로 통하는 올레 14-1코스,33.304893,126.28878,064-762-2190,region2,서귀포시,23,안덕,제주올레 14-1코스,2019022594459,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/afad406e-d03d-431a-bff4-ad67ab5e77e7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/14/4033f4e2-7b63-411a-a123-6201fad39939.jpg,"['올레', '걷기', '친구', '혼자', '봄', '자연경관', '도보여행', '도보']"
CNTS_000000000018727,제주올레 13코스,제주특별자치도 제주시 한경면 조수리 2137-2,"바다에서부터 시작하는, 울창한 숲과 함께 걷는 한적한 길",33.32883,126.21221,064-762-2190,region1,제주시,14,한경,Jeju Olle Course 13,3601,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/31ab61cb-f0d1-4c50-a4f4-d380fa6950a8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4cb7b241-9ff4-4db1-94ca-47e977d41049.jpg,"['올레', '걷기/등산', '친구', '혼자', '봄', '자연경관', '도보여행', '도보']"
CNTS_000000000018728,제주올레 14코스,제주특별자치도 제주시 한림읍 월령리 산 9-15,"올레 탐사팀이 만들어낸 비경, 숲길과 해변이 연이은 곳",33.371227,126.224846,064-762-2190,region1,제주시,13,한림,제주올레 14코스,2019022561688,https://api.cdn.visitjeju.net/photomng/imgpath/201909/06/344c2126-35a9-4df6-b7c9-831c84103a44.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/06/b6b867f4-a1be-4d27-b945-345ec3ea799e.jpg,"['올레', '걷기/등산', '친구', '혼자', '봄', '자연경관', '도보여행', '도보']"
CNTS_000000000018744,무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,불에 타 흔적만 남은 마을의 터,33.3094417,126.3521864,--,region2,서귀포시,23,안덕,무등이왓터,2019022595084,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/6801fa6a-bfa1-46fd-a36b-e7080ade7663.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/21/34f974e9-d564-4cdf-804b-a3d87b7f5525.JPG,"['문화유적지', '맑음', '역사유적', '어트랙션', '공용주차장']"
CNTS_000000000018748,제주올레 9코스,제주특별자치도 서귀포시 안덕면 감산리 982-2,드넓은 초원과 우거진 숲길을 따라 걷는 길,33.2371,126.36139,064-762-2190,region2,서귀포시,23,안덕,제주올레 9코스,2019022591482,https://api.cdn.visitjeju.net/photomng/imgpath/202111/25/a3c3367a-733c-4585-b179-6b544f19e4f9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/25/3bcbef80-5ddd-497c-8c3e-92cf23853fad.jpg,"['올레', '걷기/등산', '친구', '혼자', '맑음', '봄', '가을', '자연경관', '도보여행', '도보']"
CNTS_000000000018792,제주올레 10코스,제주특별자치도 서귀포시 대정읍 상모리 산 2-27,바다와 한라산의 그림같은 비경을 동시에,33.201736,126.28757,064-762-2190,region2,서귀포시,23,안덕,제주올레 10코스,2019022590120,https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/2857db7c-2b2b-4b8e-8ab0-cd2c956cb37c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/18/a34a2bde-222e-4346-9747-2d4a60c109a1.jpg,"['올레', '걷기/등산', '친구', '혼자', '봄', '가을', '자연경관', '도보여행', '도보']"
CNTS_300000000013689,제주교래자연휴양림야영장,제주특별자치도 제주시 조천읍 남조로 2023,곶자왈 숲속에서 즐기는 힐링과 체험,33.4180631,126.6534847,064-710 -7475,region1,제주시,15,조천,제주교래자연휴양림야영장,2019022655613,https://api.cdn.visitjeju.net/photomng/imgpath/202508/19/f16affa0-2ff6-47ec-b641-f368e863d8fa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202508/19/8299a76b-dd35-49b8-8b25-1844b33ffdb7.jpg,"['제주숲길', ' 제주휴양림', ' 제주트래킹', ' 삼림욕', '  힐링', ' 숲길산책', ' 교래곶자왈', ' 야영장', '화장실', '현금결제', '카드결제', '실외']"
CNTS_000000000018797,화순곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순서동로 151,"한라산과 산방산이 보이는, 북방계와 남방계 식물이 공존하는 신비로운 곶자왈",33.264614,126.33123,064-794-9008,region2,서귀포시,23,안덕,화순곶자왈생태탐방숲길,2019022592170,https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/a7961a12-e79e-4a4f-ae47-903123185d67.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/23fe7e69-6ccf-4bec-8a91-3d7e62c94284.JPG,"['숲길', '걷기/등산', '친구', '커플', '흐림', '여름', '자연경관', '도보여행', '도보', '곶자왈', '숲', '식물군락지', '실외', '하', '기타', '산책로', '1시간 미만']"
CNTS_000000000018863,섬속의섬우도렌트,제주특별자치도 제주시 우도면 우도해안길 84-2,우도 천진항에 위치한 섬속의섬 우도렌트입니다.,33.5033191,126.9556775,010-3951-2349,region3,섬 속의 섬,31,우도,Udo Rent,3801,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4e9771b0-04c3-4fbf-9ea2-c90ab7fd11a9.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/be9844f3-7bf4-43ae-9d86-edd51c40c46f.gif,"['액티비티', '맑음', '우도', '체험', '레저/체험', '어트랙션']"
CNTS_000000000018894,고산일과해안도로,제주특별자치도 서귀포시 대정읍 영락하동로 9-6,서쪽을 밝히는 노을이 아름다운 해안도로,33.279945,126.16963,--,region2,서귀포시,22,대정,고산일과해안도로,2019022593871,https://api.cdn.visitjeju.net/photomng/imgpath/202112/09/5bf6063c-5e04-4f94-87f7-439a17a37b11.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/09/2c4b268a-3b78-4ee8-8a2a-8948b2639708.jpg,"['일몰', '해변', '드라이브', '커플', '맑음']"
CNTS_000000000018909,대한민국최남단기념비/ 마라도 기념비,제주특별자치도 서귀포시 대정읍 마라로 131,대한민국의 최남단이 바로 이 곳,33.114143,126.268616,--,region3,섬 속의 섬,33,마라도,대한민국최남단기념비/ 마라도 기념비,2019022593159,https://api.cdn.visitjeju.net/photomng/imgpath/202112/06/277769d5-28ed-4581-8d8d-b4ae031cdbb9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/1f86fec8-1937-41e0-b1fd-7afd3a68d813.jpg,"['경관/포토', '부모', '커플', '혼자', '친구', '아이', '마라도', '포토스팟', '어린이', '어트랙션']"
CNTS_000000000018946,넌걸어난탈래,제주특별자치도 제주시 우도면 2395-5,"스쿠터, 자전거 대여점",33.509293,126.94373,064-783-0456,region3,섬 속의 섬,31,우도,우도스쿠터여행,4027,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b17ce153-5e52-43d8-a3fe-a94f7c281edd.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a0017720-3f04-435b-b1c6-0c817117963a.gif,"['액티비티', '친구', '커플', '맑음', '가을', '체험', '레저/체험', '어트랙션']"
CNTS_000000000018956,우도올레보트,제주특별자치도 제주시 우도면 연평리 2615-2,우도 스피드보트 이용 가능,33.501495,126.94424,010-4132-8279,region3,섬 속의 섬,31,우도,우도올레보트,4052,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e4cdd644-f658-4196-84fa-24c3418e8cc6.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a6e5a303-1223-4f6b-940f-333f39415791.gif,"['올레', '액티비티', '맑음', '체험', '레저/체험', '수상레저', '어트랙션']"
CNTS_000000000019007,제주올레 12코스,제주특별자치도 서귀포시 대정읍 신도리 2883-2,다채로운 자연경관이 있어 걷는 즐거움이 가득한 길,33.286324,126.171646,064-762-2190,region2,서귀포시,22,대정,Jeju Olle Course 12,4146,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d8ce0e1a-49a7-4ff0-a9a1-805a766f9148.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8bdb732e-084e-485b-b958-1336cf764ca0.jpg,"['올레', '걷기/등산', '친구', '혼자', '봄', '가을', '자연경관', '도보여행', '도보']"
CNTS_000000000019012,형제해안도로,제주특별자치도 서귀포시 대정읍 상모리 1649-1,형제섬과 마라도의 풍경을 즐기다,33.201102619182144,126.26553679882818,--,region2,서귀포시,22,대정,형제해안도로,2019022561649,https://api.cdn.visitjeju.net/photomng/imgpath/201909/06/79d57693-c497-4dff-926a-d2cd949ffe33.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/06/f068602a-81ca-4e69-be48-87d2b2fd1b7d.jpg,"['해변', '드라이브', '맑음', '가을']"
CNTS_000000000019077,추자등대,제주특별자치도 제주시 추자면 영흥리 77-3,추자 10경의 하나로 상추자도 전경이 조망되는 곳,33.9568,126.297806,--,region3,섬 속의 섬,32,추차도,Chujado Island Lighthouse,4232,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d46383be-0c6f-4d4c-b13f-2842c2fde69d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1ae82bc3-9157-4832-b353-6700a4ec1623.jpg,"['등대', '경관/포토', '맑음', '가을', '포토스팟']"
CNTS_000000000019087,모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,추자도 해안의 몽돌밭 중 100여 미터 정도 이어진 아름다운 몽돌밭,33.946087,126.33401,064-728-4292,region3,섬 속의 섬,32,추차도,Mojini Mongdol Beach,4290,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fe6230f1-0db3-4449-a53f-ebcc3a923ea0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7756961f-4957-46e2-b581-228563b7a21a.jpg,"['해변', '경관/포토', '맑음', '여름', '자연경관', '포토스팟']"
CNTS_000000000019104,추자도 숭어체험장,제주특별자치도 제주시 추자면 석두리길 4,신양리 마을에 조성되어 있는 숭어 체험장,33.93998,126.32354,--,region3,섬 속의 섬,32,추차도,Chujado Fishing Experience Area,4360,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/124111f0-4837-4b81-aa7b-03ad576cf385.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/19b0e14c-ba77-49f5-9920-e3bc126c00c1.jpg,"['커플', '친구', '체험관광', '액티비티', '청년', '휴식/치유', '경관/포토', '체험', '레저/체험', '포토스팟', '수상레저', '어트랙션']"
CNTS_000000000019122,세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,우리나라 전통주를 비롯하여 세계의 술의 역사를 알 수 있는 박물관,33.3539592,126.817669,064-787-9500,region2,서귀포시,26,표선,World Liquor Museum,4435,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bbeee928-9c57-4824-a8cb-bc104ff3a9fb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1353894e-8873-4d0c-9fa9-e6afcc4195fe.jpg,"['실내', '미술/박물관', '친구', '비.눈', '겨울', '실내관광지', '문화관광', '박물관', '어트랙션', '공용주차장', '현금결제', '카드결제', '화장실', '음료대', '유도 및 안내시설', '경보 및 피난시설', '하', '공연/전시', '1시간 미만']"
CNTS_000000000019191,우도 비양도,제주특별자치도 제주시 우도면 연평리,"우도 섬 속에 또 하나의 섬, 비양도",33.51471143926064,126.9674228932762,--,region3,섬 속의 섬,31,우도,우도 비양도,2019022586278,https://api.cdn.visitjeju.net/photomng/imgpath/202111/02/1b8d9a22-d8bf-44bc-9769-10836f5049af.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/02/4dcc857a-ee0b-4039-8289-10b06d9645c7.jpg,"['일출', '경관/포토', '아이', '맑음', '봄', '자연경관', '포토스팟', '어린이', '언택트', 'k-drama']"
CNTS_000000000019197,중문골프장,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),미 PGA가 아시아에서는 최초로 공인한 정통골프코스가 있는 곳,33.252026,126.40774,064-738-1202,region2,서귀포시,24,중문,중문골프장,4540,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/be386259-fc97-42a5-b681-2ff17c52bfd3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4a7be55d-c4a5-4b03-a150-2117475a74a3.jpg,"['친구', '부모', '맑음', '체험관광', '액티비티', '커플', '골프', '공용주차장', '현금결제', '카드결제', '화장실', '흡연구역', '음료대', '아주 어려움', '체험', '레저/체험', '어트랙션']"
